Price,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F
Date,,,,,
2013-01-02,1687.9000244140625,1693.800048828125,1670.0,1672.800048828125,35
2013-01-03,1673.699951171875,1686.800048828125,1662.0,1686.0999755859375,140
2013-01-04,1648.0999755859375,1658.300048828125,1625.699951171875,1647.0,199
2013-01-07,1645.5,1659.9000244140625,1643.800048828125,1656.5,49
2013-01-08,1661.5,1661.5,1647.699951171875,1647.699951171875,17
2013-01-09,1654.800048828125,1662.0999755859375,1651.9000244140625,1658.5999755859375,9
2013-01-10,1677.300048828125,1677.300048828125,1672.5,1672.5,9
2013-01-11,1660.0,1673.0999755859375,1654.199951171875,1673.0999755859375,147
2013-01-14,1668.9000244140625,1673.800048828125,1664.0999755859375,1665.4000244140625,10
2013-01-15,1683.4000244140625,1684.300048828125,1671.5999755859375,1671.5999755859375,20
2013-01-16,1682.699951171875,1682.699951171875,1674.4000244140625,1674.4000244140625,11
2013-01-17,1690.4000244140625,1694.5999755859375,1671.0,1676.4000244140625,81
2013-01-18,1686.5999755859375,1692.0,1686.5999755859375,1687.4000244140625,14
2013-01-22,1692.800048828125,1694.699951171875,1687.800048828125,1690.300048828125,15
2013-01-23,1686.300048828125,1693.699951171875,1685.199951171875,1691.300048828125,28
2013-01-24,1669.5,1681.699951171875,1668.0,1680.800048828125,13
2013-01-25,1656.4000244140625,1663.0,1656.4000244140625,1663.0,44
2013-01-28,1652.4000244140625,1655.5,1651.5999755859375,1651.5999755859375,82
2013-01-29,1660.699951171875,1661.5,1660.699951171875,1661.199951171875,145863
2013-01-30,1679.9000244140625,1683.0,1661.800048828125,1662.4000244140625,44893
2013-01-31,1660.5999755859375,1680.0,1657.4000244140625,1675.4000244140625,6044
2013-02-01,1669.4000244140625,1681.199951171875,1659.9000244140625,1663.9000244140625,3250
2013-02-04,1675.300048828125,1676.5,1661.5999755859375,1668.0,450
2013-02-05,1672.4000244140625,1683.4000244140625,1666.5,1674.199951171875,353
2013-02-06,1677.699951171875,1678.5,1668.0,1672.199951171875,376
2013-02-07,1670.4000244140625,1682.0999755859375,1663.0999755859375,1677.0,475
2013-02-08,1666.0,1672.5,1664.800048828125,1671.5,289
2013-02-11,1648.199951171875,1668.0,1643.699951171875,1666.5,868
2013-02-12,1648.699951171875,1650.4000244140625,1642.4000244140625,1643.800048828125,85
2013-02-13,1644.199951171875,1652.300048828125,1640.199951171875,1652.199951171875,236
2013-02-14,1634.699951171875,1646.9000244140625,1632.699951171875,1641.0999755859375,219
2013-02-15,1608.800048828125,1633.9000244140625,1599.5,1633.199951171875,460
2013-02-19,1603.5999755859375,1617.0,1599.699951171875,1610.0,272
2013-02-20,1577.5999755859375,1606.9000244140625,1561.800048828125,1604.699951171875,278
2013-02-21,1578.199951171875,1581.199951171875,1555.199951171875,1568.5,2019
2013-02-22,1572.4000244140625,1585.4000244140625,1572.4000244140625,1580.0,76
2013-02-25,1586.199951171875,1596.0,1577.699951171875,1579.4000244140625,118
2013-02-26,1615.199951171875,1615.199951171875,1589.0,1593.300048828125,1158
2013-02-27,1595.199951171875,1612.800048828125,1591.800048828125,1612.800048828125,700
2013-02-28,1577.699951171875,1601.5999755859375,1575.0999755859375,1596.0,102
2013-03-01,1571.9000244140625,1585.5999755859375,1566.0,1579.5999755859375,68
2013-03-04,1572.0999755859375,1580.800048828125,1569.699951171875,1580.800048828125,64
2013-03-05,1574.5999755859375,1585.5,1571.4000244140625,1577.5999755859375,65
2013-03-06,1574.5999755859375,1582.5999755859375,1566.800048828125,1577.5999755859375,106
2013-03-07,1574.800048828125,1583.5,1573.9000244140625,1580.0,52
2013-03-08,1576.5999755859375,1581.199951171875,1561.800048828125,1578.5999755859375,68
2013-03-11,1577.800048828125,1579.699951171875,1576.0,1576.0,1115
2013-03-12,1591.5,1595.5999755859375,1579.800048828125,1579.800048828125,159
2013-03-13,1588.300048828125,1596.0,1585.0,1592.300048828125,396
2013-03-14,1590.5999755859375,1590.5999755859375,1575.699951171875,1585.699951171875,137
2013-03-15,1592.5,1594.4000244140625,1590.199951171875,1590.5,11
2013-03-18,1604.5999755859375,1607.699951171875,1601.5999755859375,1605.9000244140625,613
2013-03-19,1611.300048828125,1613.0999755859375,1611.300048828125,1613.0999755859375,202
2013-03-20,1607.5,1612.5,1606.199951171875,1610.0,5
2013-03-21,1613.800048828125,1613.800048828125,1611.9000244140625,1612.800048828125,7
2013-03-22,1606.199951171875,1611.0,1604.0999755859375,1611.0,101
2013-03-25,1604.5999755859375,1607.800048828125,1596.0999755859375,1607.0999755859375,27
2013-03-26,1595.800048828125,1595.800048828125,1595.800048828125,1595.800048828125,165484
2013-03-27,1606.199951171875,1608.0999755859375,1590.300048828125,1598.5,50450
2013-03-28,1594.800048828125,1606.5999755859375,1593.5999755859375,1604.699951171875,4717
2013-04-01,1600.0,1600.5,1594.800048828125,1596.800048828125,688
2013-04-02,1575.0999755859375,1602.5999755859375,1574.0999755859375,1599.199951171875,2289
2013-04-03,1552.800048828125,1576.4000244140625,1549.199951171875,1575.699951171875,2171
2013-04-04,1551.800048828125,1557.300048828125,1539.0999755859375,1557.300048828125,829
2013-04-05,1575.4000244140625,1580.5999755859375,1550.0999755859375,1553.199951171875,1184
2013-04-08,1572.0,1577.800048828125,1567.800048828125,1575.800048828125,101
2013-04-09,1586.199951171875,1589.300048828125,1570.0,1571.5999755859375,215
2013-04-10,1558.300048828125,1586.0,1557.0,1584.4000244140625,359
2013-04-11,1564.300048828125,1566.699951171875,1554.800048828125,1557.0999755859375,1070
2013-04-12,1501.0,1560.800048828125,1480.199951171875,1560.800048828125,881
2013-04-15,1360.5999755859375,1487.4000244140625,1338.0,1478.199951171875,1309
2013-04-16,1386.800048828125,1401.0,1323.0,1358.0,619
2013-04-17,1382.199951171875,1394.199951171875,1370.199951171875,1373.199951171875,92
2013-04-18,1392.0,1396.4000244140625,1347.5,1347.5,57
2013-04-19,1395.300048828125,1420.300048828125,1395.0999755859375,1419.300048828125,241
2013-04-22,1421.0,1434.9000244140625,1406.800048828125,1406.800048828125,70
2013-04-23,1408.5999755859375,1429.5,1405.800048828125,1429.5,334
2013-04-24,1423.4000244140625,1430.0999755859375,1420.4000244140625,1423.199951171875,138
2013-04-25,1461.800048828125,1461.800048828125,1433.0,1433.0,222
2013-04-26,1453.5999755859375,1476.199951171875,1451.4000244140625,1467.4000244140625,976
2013-04-29,1467.4000244140625,1475.5,1462.300048828125,1462.699951171875,269
2013-04-30,1472.199951171875,1476.5999755859375,1461.0,1471.0999755859375,534
2013-05-01,1446.300048828125,1477.0999755859375,1440.0,1475.800048828125,131
2013-05-02,1467.699951171875,1471.199951171875,1453.5,1459.0,244
2013-05-03,1464.300048828125,1487.0999755859375,1461.4000244140625,1465.5,68
2013-05-06,1468.0999755859375,1477.199951171875,1466.800048828125,1468.0999755859375,33
2013-05-07,1449.0,1466.199951171875,1441.199951171875,1462.0,91
2013-05-08,1473.9000244140625,1474.699951171875,1450.699951171875,1455.5,81
2013-05-09,1468.800048828125,1473.4000244140625,1453.0,1471.199951171875,27
2013-05-10,1436.800048828125,1459.300048828125,1423.0,1455.5999755859375,569
2013-05-13,1434.5,1440.5999755859375,1427.800048828125,1440.0,344
2013-05-14,1424.699951171875,1444.4000244140625,1422.0,1430.0999755859375,72
2013-05-15,1396.5,1425.699951171875,1390.0999755859375,1425.699951171875,364
2013-05-16,1387.0999755859375,1395.0999755859375,1370.5999755859375,1390.4000244140625,38
2013-05-17,1364.9000244140625,1391.0999755859375,1359.0999755859375,1386.699951171875,50
2013-05-20,1384.300048828125,1387.5,1342.9000244140625,1342.9000244140625,21
2013-05-21,1377.800048828125,1392.300048828125,1358.5,1386.5,51
2013-05-22,1367.5999755859375,1395.699951171875,1364.5,1387.199951171875,14
2013-05-23,1392.0,1394.800048828125,1377.800048828125,1380.5999755859375,58
2013-05-24,1386.800048828125,1386.800048828125,1386.800048828125,1386.800048828125,2
2013-05-28,1379.0999755859375,1390.4000244140625,1379.0999755859375,1380.800048828125,55
2013-05-29,1391.300048828125,1391.300048828125,1391.300048828125,1391.300048828125,168665
2013-05-30,1411.5,1417.5,1388.300048828125,1392.0999755859375,45133
2013-05-31,1392.5999755859375,1421.0999755859375,1384.199951171875,1412.4000244140625,5997
2013-06-03,1411.699951171875,1416.300048828125,1388.300048828125,1389.0999755859375,1420
2013-06-04,1397.0999755859375,1413.699951171875,1389.0,1410.9000244140625,930
2013-06-05,1398.4000244140625,1410.0,1395.5999755859375,1397.5,1687
2013-06-06,1415.699951171875,1422.699951171875,1391.5999755859375,1401.699951171875,782
2013-06-07,1383.0,1416.0999755859375,1377.9000244140625,1411.5,1163
2013-06-10,1386.199951171875,1386.9000244140625,1375.5999755859375,1378.800048828125,367
2013-06-11,1377.0,1384.4000244140625,1366.0,1384.199951171875,482
2013-06-12,1391.800048828125,1393.5,1373.699951171875,1375.0,514
2013-06-13,1377.5999755859375,1390.9000244140625,1373.4000244140625,1386.800048828125,458
2013-06-14,1387.300048828125,1389.5999755859375,1377.800048828125,1383.9000244140625,90
2013-06-17,1382.800048828125,1390.5,1380.0,1390.300048828125,114
2013-06-18,1366.5999755859375,1383.5,1363.0,1383.0999755859375,346
2013-06-19,1373.5999755859375,1373.5999755859375,1348.0999755859375,1368.0999755859375,198
2013-06-20,1285.9000244140625,1348.0999755859375,1275.4000244140625,1348.0999755859375,712
2013-06-21,1291.5999755859375,1300.0,1268.9000244140625,1280.4000244140625,456
2013-06-24,1276.800048828125,1297.300048828125,1275.699951171875,1297.300048828125,321
2013-06-25,1274.800048828125,1286.0,1273.199951171875,1281.300048828125,953
2013-06-26,1229.5999755859375,1273.9000244140625,1228.800048828125,1273.9000244140625,981
2013-06-27,1211.4000244140625,1241.4000244140625,1198.300048828125,1224.699951171875,533
2013-06-28,1223.800048828125,1232.300048828125,1183.199951171875,1200.9000244140625,232
2013-07-01,1255.9000244140625,1261.0,1234.199951171875,1234.699951171875,150
2013-07-02,1243.5999755859375,1266.300048828125,1241.199951171875,1254.0999755859375,107
2013-07-03,1252.0999755859375,1258.199951171875,1240.300048828125,1243.800048828125,19
2013-07-05,1212.9000244140625,1254.0999755859375,1208.9000244140625,1252.699951171875,72
2013-07-08,1234.9000244140625,1235.199951171875,1215.4000244140625,1218.800048828125,58
2013-07-09,1245.9000244140625,1254.5,1234.4000244140625,1234.699951171875,33
2013-07-10,1247.4000244140625,1263.9000244140625,1244.5999755859375,1244.5999755859375,58
2013-07-11,1280.0999755859375,1285.0,1278.9000244140625,1284.5999755859375,18
2013-07-12,1277.800048828125,1282.300048828125,1274.300048828125,1282.300048828125,6
2013-07-15,1283.800048828125,1292.4000244140625,1281.5999755859375,1292.0999755859375,19
2013-07-16,1290.800048828125,1291.4000244140625,1279.4000244140625,1279.4000244140625,13
2013-07-17,1277.9000244140625,1294.4000244140625,1272.9000244140625,1286.199951171875,11
2013-07-18,1284.5999755859375,1286.4000244140625,1275.199951171875,1275.300048828125,26
2013-07-19,1293.300048828125,1293.300048828125,1290.0,1291.699951171875,9
2013-07-22,1336.4000244140625,1336.4000244140625,1317.0,1317.0,18
2013-07-23,1335.0999755859375,1342.300048828125,1327.9000244140625,1334.800048828125,10
2013-07-24,1319.699951171875,1343.5,1318.5999755859375,1342.199951171875,42
2013-07-25,1329.0,1336.800048828125,1318.5,1318.5,55
2013-07-26,1321.699951171875,1326.5,1321.699951171875,1326.5,66
2013-07-29,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,134359
2013-07-30,1324.0,1329.5999755859375,1316.199951171875,1327.199951171875,44769
2013-07-31,1312.4000244140625,1338.4000244140625,1304.9000244140625,1325.5,6252
2013-08-01,1311.0,1328.5,1306.9000244140625,1323.0,1562
2013-08-02,1310.5999755859375,1317.0,1283.0,1306.699951171875,1451
2013-08-05,1302.5999755859375,1318.300048828125,1297.5,1311.199951171875,904
2013-08-06,1283.199951171875,1305.9000244140625,1279.300048828125,1303.0,1314
2013-08-07,1286.0999755859375,1288.4000244140625,1274.0,1282.5,989
2013-08-08,1310.699951171875,1312.800048828125,1283.699951171875,1283.9000244140625,482
2013-08-09,1312.9000244140625,1315.800048828125,1306.699951171875,1315.0999755859375,449
2013-08-12,1334.699951171875,1342.4000244140625,1317.199951171875,1317.199951171875,312
2013-08-13,1321.199951171875,1339.0999755859375,1320.199951171875,1331.9000244140625,209
2013-08-14,1334.0,1336.300048828125,1317.699951171875,1317.699951171875,333
2013-08-15,1361.5999755859375,1369.5999755859375,1319.9000244140625,1340.0999755859375,235
2013-08-16,1371.699951171875,1378.9000244140625,1361.0,1366.800048828125,175
2013-08-19,1366.199951171875,1384.4000244140625,1363.9000244140625,1379.0,139
2013-08-20,1373.0999755859375,1377.0,1355.0,1355.0,123
2013-08-21,1370.5999755859375,1377.300048828125,1360.9000244140625,1372.5,109
2013-08-22,1371.199951171875,1380.4000244140625,1362.0,1362.0,79
2013-08-23,1395.699951171875,1398.199951171875,1373.9000244140625,1376.800048828125,178
2013-08-26,1393.0,1402.800048828125,1391.300048828125,1398.5999755859375,203
2013-08-27,1420.5999755859375,1421.0999755859375,1398.699951171875,1403.800048828125,397
2013-08-28,1419.0,1428.0,1417.300048828125,1417.300048828125,489
2013-08-29,1412.9000244140625,1417.4000244140625,1404.5,1417.4000244140625,375
