,btc_close,active_addresses,dxy_close,eth_close,fear_greed,gold_close,interest_rate,sp500_close,trend,btc_log_return,btc_rsi
2016-11-19,751.6160278320312,459518.5,101.1566670735677,320.8840026855469,30.0,1208.8666585286458,0.488,2187.3265787760415,71.0,4.125311033206099e-05,70.83606424151466
2016-11-20,731.0260009765625,452258.0,101.10333506266275,320.8840026855469,30.0,1209.2333170572917,0.49233333333333335,2192.7532552083335,71.0,-0.02777656409281962,57.61007379690657
2016-11-21,739.2479858398438,478139.0,101.0500030517578,320.8840026855469,30.0,1209.5999755859375,0.4966666666666667,2198.179931640625,71.85714285714286,0.011184405960807617,64.11072803641017
2016-11-22,751.3469848632812,504020.0,101.04000091552734,320.8840026855469,30.0,1211.0,0.501,2202.93994140625,72.71428571428571,0.016234141375310433,65.55910762464215
2016-11-23,744.593994140625,529901.0,101.6999969482422,320.8840026855469,30.0,1189.0999755859375,0.5053333333333333,2204.719970703125,73.57142857142857,-0.009028479985516568,58.41482221636594
2016-11-24,740.2890014648438,555782.0,101.59499740600586,320.8840026855469,30.0,1183.6499633789062,0.5096666666666667,2209.0350341796875,74.42857142857143,-0.005798443042807149,60.04234967400853
2016-11-25,741.6489868164062,549767.75,101.48999786376952,320.8840026855469,30.0,1178.199951171875,0.514,2213.35009765625,75.28571428571429,0.0018354151713557891,60.1983139075742
2016-11-26,735.3820190429688,543753.5,101.43666585286456,320.8840026855469,30.0,1182.3332926432292,0.5183333333333333,2209.473388671875,76.14285714285714,-0.00848594966017769,62.78087922399141
2016-11-27,732.0349731445312,537739.25,101.38333384195963,320.8840026855469,30.0,1186.4666341145833,0.5226666666666667,2205.5966796875,77.0,-0.004561827647718748,62.609884542672525
2016-11-28,735.81298828125,531725.0,101.33000183105467,320.8840026855469,30.0,1190.5999755859375,0.527,2201.719970703125,76.85714285714286,0.005147704093007552,62.855916775562704
2016-11-29,735.60400390625,543586.0,100.93000030517578,320.8840026855469,30.0,1187.9000244140625,0.5313333333333333,2204.659912109375,76.71428571428571,-0.0002840586693164628,60.57828040559093
2016-11-30,745.6909790039062,555447.0,101.5,320.8840026855469,30.0,1170.800048828125,0.5356666666666667,2198.81005859375,76.57142857142857,0.013619341360082256,50.821429362985064
2016-12-01,756.7739868164062,567308.0,101.04000091552734,320.8840026855469,30.0,1166.9000244140625,0.54,2191.080078125,76.42857142857143,0.014753367423404079,57.99936949077107
2016-12-02,777.9439697265625,579169.0,100.7699966430664,320.8840026855469,30.0,1175.0999755859375,0.5435483870967742,2191.949951171875,76.28571428571429,0.02758985869159421,62.05796669285627
2016-12-03,771.155029296875,576749.75,100.55999755859375,320.8840026855469,30.0,1174.7333170572917,0.5470967741935484,2196.2032877604165,76.14285714285714,-0.008765074276257324,58.417709303505795
2016-12-04,773.8720092773438,574330.5,100.3499984741211,320.8840026855469,30.0,1174.3666585286458,0.5506451612903226,2200.4566243489585,76.0,0.0035170682626715884,71.81883000751549
2016-12-05,758.7000122070312,571911.25,100.13999938964844,320.8840026855469,30.0,1174.0,0.5541935483870968,2204.7099609375,75.85714285714286,-0.019800038791605978,59.25089954056379
2016-12-06,764.2239990234375,569492.0,100.48999786376952,320.8840026855469,30.0,1167.5999755859375,0.557741935483871,2212.22998046875,75.71428571428571,0.007254480199637271,56.53251970342223
2016-12-07,768.1320190429688,541236.0,100.2300033569336,320.8840026855469,30.0,1175.0,0.5612903225806452,2241.35009765625,75.57142857142857,0.005100679537056672,62.29577817752608
2016-12-08,770.8099975585938,512980.0,101.06999969482422,320.8840026855469,30.0,1169.800048828125,0.5648387096774193,2246.18994140625,75.42857142857143,0.0034802886525932436,66.2192387931124
2016-12-09,772.7940063476562,484724.0,101.56999969482422,320.8840026855469,30.0,1159.4000244140625,0.5683870967741936,2259.530029296875,75.28571428571429,0.00257062028419703,66.44180603386056
2016-12-10,774.6500244140625,456468.0,101.36666615804036,320.8840026855469,30.0,1160.7666829427083,0.5719354838709678,2258.67333984375,75.14285714285714,0.002398818851631832,71.742614262724
2016-12-11,769.7310180664062,466216.5,101.16333262125652,320.8840026855469,30.0,1162.1333414713542,0.575483870967742,2257.816650390625,75.0,-0.006370219326260213,70.51509969692984
2016-12-12,780.0869750976562,475965.0,100.95999908447266,320.8840026855469,30.0,1163.5,0.5790322580645162,2256.9599609375,67.0,0.013364293370413102,72.48509796749606
2016-12-13,780.5560302734375,485713.5,101.02999877929688,320.8840026855469,30.0,1156.699951171875,0.5825806451612904,2271.719970703125,59.0,0.0006011050423324342,72.76930135238077
2016-12-14,781.4810180664062,495462.0,102.0,320.8840026855469,30.0,1161.300048828125,0.5861290322580646,2253.280029296875,51.0,0.0011843354190241068,69.98328773584262
2016-12-15,778.0880126953125,476221.25,103.12999725341795,320.8840026855469,30.0,1127.800048828125,0.5896774193548387,2262.030029296875,43.0,-0.004351215826299784,63.01859613045997
2016-12-16,784.906982421875,456980.5,102.9499969482422,320.8840026855469,30.0,1135.300048828125,0.5932258064516129,2258.070068359375,35.0,0.008725572393616902,55.157106357125166
2016-12-17,790.8289794921875,437739.75,103.01333109537761,320.8840026855469,30.0,1137.0333658854167,0.5967741935483871,2259.5567220052085,27.0,0.00751651938548553,64.76093132648631
2016-12-18,790.530029296875,418499.0,103.07666524251303,320.8840026855469,30.0,1138.7666829427083,0.6003225806451613,2261.0433756510415,19.0,-0.00037809276351838595,62.96870025516871
2016-12-19,792.7139892578125,446094.0,103.13999938964844,320.8840026855469,30.0,1140.5,0.6038709677419355,2262.530029296875,19.285714285714285,0.0027588436407261544,83.19349954553523
2016-12-20,800.8759765625,473689.0,103.29000091552734,320.8840026855469,30.0,1131.5,0.6074193548387097,2270.760009765625,19.571428571428573,0.010243612033812419,84.0164500889347
2016-12-21,834.281005859375,501284.0,103.0199966430664,320.8840026855469,30.0,1131.0999755859375,0.6109677419354839,2265.179931640625,19.857142857142858,0.04086418376144389,89.67150310882764
2016-12-22,864.5399780273438,528879.0,103.08999633789062,320.8840026855469,30.0,1128.800048828125,0.614516129032258,2260.9599609375,20.142857142857142,0.035627265068141116,92.23901386043626
2016-12-23,921.9840087890624,508798.75,103.01000213623048,320.8840026855469,30.0,1131.9000244140625,0.6180645161290322,2263.7900390625,20.428571428571427,0.06433033120214711,94.825513947771
2016-12-24,898.822021484375,488718.5,103.01250076293947,320.8840026855469,30.0,1133.2500305175781,0.6216129032258065,2265.0625,20.714285714285715,-0.025442838364633315,83.07409683408282
2016-12-25,896.1829833984375,468638.25,103.01499938964844,320.8840026855469,30.0,1134.6000366210938,0.6251612903225807,2266.3349609375,21.0,-0.0029404263277360136,84.09549686246699
2016-12-26,907.6099853515624,448558.0,103.01749801635742,320.8840026855469,30.0,1135.9500427246094,0.6287096774193549,2267.607421875,22.714285714285715,0.01267014010780477,84.18682993412777
2016-12-27,933.197998046875,460424.75,103.0199966430664,320.8840026855469,30.0,1137.300048828125,0.6322580645161291,2268.8798828125,24.428571428571427,0.02780264011368243,86.06375774663489
2016-12-28,975.9210205078124,472291.5,103.26000213623048,320.8840026855469,30.0,1139.4000244140625,0.6358064516129033,2249.919921875,26.142857142857142,0.044764266639182454,88.36228914742819
2016-12-29,973.4970092773438,484158.25,102.68000030517578,320.8840026855469,30.0,1156.4000244140625,0.6393548387096775,2249.260009765625,27.857142857142858,-0.0024869088545918573,88.70144611490353
2016-12-30,961.2379760742188,496025.0,102.38999938964844,320.8840026855469,30.0,1150.0,0.6429032258064517,2238.830078125,29.571428571428573,-0.01267274056710545,84.18631674983469
2016-12-31,963.7429809570312,500774.75,102.59499931335449,320.8840026855469,30.0,1152.6000061035156,0.6464516129032258,2243.580078125,31.285714285714285,0.002602629691136565,83.97398091476455
2017-01-01,998.3250122070312,505524.5,102.79999923706055,320.8840026855469,30.0,1155.2000122070312,0.65,2248.330078125,33.0,0.035254245031351175,85.98018006402329
2017-01-02,1021.75,510274.25,103.0049991607666,320.8840026855469,30.0,1157.8000183105469,0.6503225806451614,2253.080078125,32.0,0.0231932356156819,86.94079747861244
2017-01-03,1043.8399658203125,515024.0,103.20999908447266,320.8840026855469,30.0,1160.4000244140625,0.6506451612903226,2257.830078125,31.0,0.021389344804024595,87.50229871889763
2017-01-04,1154.72998046875,512103.25,102.6999969482422,320.8840026855469,30.0,1163.800048828125,0.6509677419354839,2270.75,30.0,0.10096034523200412,89.91471255552462
2017-01-05,1013.3800048828124,509182.5,101.5199966430664,320.8840026855469,30.0,1179.699951171875,0.6512903225806452,2269.0,29.0,-0.13057525035872575,64.52074823033601
2017-01-06,902.2009887695312,506261.75,102.22000122070312,320.8840026855469,30.0,1171.9000244140625,0.6516129032258065,2276.97998046875,28.0,-0.11620924119418037,48.253133688184114
2017-01-07,908.5850219726562,503341.0,102.12333424886067,320.8840026855469,30.0,1175.7666829427083,0.6519354838709678,2274.28662109375,27.0,0.007051147530085599,50.88840943846649
2017-01-08,911.198974609375,500429.0,102.02666727701823,320.8840026855469,30.0,1179.6333414713542,0.6522580645161291,2271.59326171875,26.0,0.002872818355796807,51.36648127876991
2017-01-09,902.8280029296876,497517.0,101.93000030517578,320.8840026855469,30.0,1183.5,0.6525806451612903,2268.89990234375,25.142857142857142,-0.009229224484764056,49.56239731294481
2017-01-10,907.6790161132812,494605.0,102.01000213623048,320.8840026855469,30.0,1184.199951171875,0.6529032258064517,2268.89990234375,24.285714285714285,0.005358747291348979,47.57261239025888
2017-01-11,777.7570190429688,491693.0,101.77999877929688,320.8840026855469,30.0,1195.5999755859375,0.6532258064516129,2275.320068359375,23.428571428571427,-0.154476649076822,33.832480037335415
2017-01-12,804.833984375,473089.5,101.3499984741211,320.8840026855469,30.0,1198.9000244140625,0.6535483870967742,2270.43994140625,22.571428571428573,0.03422186501689435,36.77150592788763
2017-01-13,823.9840087890625,454486.0,101.18000030517578,320.8840026855469,30.0,1195.300048828125,0.6538709677419355,2274.639892578125,21.714285714285715,0.0235150973517181,39.35008479605141
2017-01-14,818.4119873046875,435882.5,100.96750068664551,320.8840026855469,30.0,1199.4750366210938,0.6541935483870968,2272.952392578125,20.857142857142858,-0.006785261137378217,38.77678360585731
2017-01-15,821.7979736328125,417279.0,100.75500106811523,320.8840026855469,30.0,1203.6500244140625,0.6545161290322581,2271.264892578125,20.0,0.00412872890504259,35.67757330303732
2017-01-16,831.5339965820312,442044.0,100.54250144958495,320.8840026855469,30.0,1207.8250122070312,0.6548387096774194,2269.577392578125,19.857142857142858,0.011777592965049231,34.216324696210364
2017-01-17,907.93798828125,466809.0,100.33000183105467,320.8840026855469,30.0,1212.0,0.6551612903225806,2267.889892578125,19.714285714285715,0.08790389778017535,39.65558861296994
2017-01-18,886.6179809570312,491574.0,100.93000030517578,320.8840026855469,30.0,1211.300048828125,0.655483870967742,2271.889892578125,19.571428571428573,-0.023761878519635897,26.370135036345175
2017-01-19,899.072998046875,516339.0,101.1500015258789,320.8840026855469,30.0,1200.9000244140625,0.6558064516129033,2263.68994140625,19.428571428571427,0.013950027432390346,36.963785780214366
2017-01-20,895.0260009765625,493666.75,100.73999786376952,320.8840026855469,30.0,1204.300048828125,0.6561290322580645,2271.31005859375,19.285714285714285,-0.00451146111407703,48.917110474352675
2017-01-21,921.7890014648438,470994.5,100.54666646321614,320.8840026855469,30.0,1207.86669921875,0.6564516129032258,2269.2733561197915,19.142857142857142,0.029463579406780675,51.87733610472414
2017-01-22,924.6729736328124,448322.25,100.35333506266275,320.8840026855469,30.0,1211.433349609375,0.6567741935483872,2267.2366536458335,19.0,0.0031237843530166945,51.914257549922354
2017-01-23,921.0120239257812,425650.0,100.16000366210938,320.8840026855469,30.0,1215.0,0.6570967741935484,2265.199951171875,19.142857142857142,-0.003967041519035553,52.618455706406564
2017-01-24,892.68701171875,434975.25,100.3499984741211,320.8840026855469,30.0,1210.300048828125,0.6574193548387097,2280.070068359375,19.285714285714285,-0.031237062820323513,47.977889814921376
2017-01-25,901.5419921875,444300.5,100.02999877929688,320.8840026855469,30.0,1197.300048828125,0.6577419354838709,2298.3701171875,19.428571428571427,0.00987059326696027,74.79319778221081
2017-01-26,917.5859985351562,453625.75,100.37999725341795,320.8840026855469,30.0,1189.5,0.6580645161290323,2296.679931640625,19.571428571428573,0.017639684998950036,73.62763493299876
2017-01-27,919.75,462951.0,100.52999877929688,320.8840026855469,30.0,1188.0999755859375,0.6583870967741936,2294.68994140625,19.714285714285715,0.0023555870752018566,71.60629321864548
2017-01-28,921.5900268554688,477972.5,100.49666595458984,320.8840026855469,30.0,1189.7999674479167,0.6587096774193548,2290.09326171875,19.857142857142858,0.0019985743437936853,73.67728991814975
2017-01-29,919.4959716796876,492994.0,100.46333312988281,320.8840026855469,30.0,1191.4999593098958,0.6590322580645162,2285.49658203125,20.0,-0.002274805283906238,72.55345985677916
2017-01-30,920.3820190429688,508015.5,100.43000030517578,320.8840026855469,30.0,1193.199951171875,0.6593548387096775,2280.89990234375,20.142857142857142,0.0009631589010205876,71.38421563229554
2017-01-31,970.4030151367188,523037.0,99.51000213623048,320.8840026855469,30.0,1208.5999755859375,0.6596774193548387,2278.8701171875,20.285714285714285,0.052922642786310134,67.22136833741284
2017-02-01,989.0230102539062,517302.25,99.63999938964844,320.8840026855469,30.0,1205.5999755859375,0.66,2279.550048828125,20.428571428571427,0.019006132801864053,78.6593444135081
2017-02-02,1011.7999877929688,511567.5,99.8499984741211,320.8840026855469,30.0,1216.699951171875,0.6646428571428572,2280.85009765625,20.571428571428573,0.022768592259201456,79.82495038376891
2017-02-03,1029.9100341796875,505832.75,99.87000274658205,320.8840026855469,30.0,1218.5,0.6692857142857143,2297.419921875,20.714285714285715,0.01774054215906327,83.21545784167617
2017-02-04,1042.9000244140625,500098.0,99.88333638509116,320.8840026855469,30.0,1222.3333333333333,0.6739285714285714,2295.7999674479165,20.857142857142858,0.012533864584718972,81.99406839756126
2017-02-05,1027.3399658203125,504196.25,99.89667002360027,320.8840026855469,30.0,1226.1666666666667,0.6785714285714286,2294.1800130208335,21.0,-0.015032413323470606,75.41927317721579
2017-02-06,1038.1500244140625,508294.5,99.91000366210938,320.8840026855469,30.0,1230.0,0.6832142857142858,2292.56005859375,20.857142857142858,0.010467402259395613,78.0105451725172
2017-02-07,1061.3499755859375,512392.75,100.26000213623048,320.8840026855469,30.0,1234.199951171875,0.6878571428571428,2293.080078125,20.714285714285715,0.022101353214739453,91.34480038685001
2017-02-08,1063.0699462890625,516491.0,100.27999877929688,320.8840026855469,30.0,1237.5999755859375,0.6925,2294.669921875,20.571428571428573,0.0016192383259246404,91.03106267232755
2017-02-09,994.3829956054688,492889.5,100.6500015258789,320.8840026855469,30.0,1235.0999755859375,0.6971428571428572,2307.8701171875,20.428571428571427,-0.06679373711864839,65.39146747642673
2017-02-10,988.6740112304688,469288.0,100.8000030517578,320.8840026855469,30.0,1234.4000244140625,0.7017857142857143,2316.10009765625,20.285714285714285,-0.005757777136341599,63.620048210766896
2017-02-11,1004.4500122070312,445686.5,100.85333506266275,320.8840026855469,30.0,1231.0666910807292,0.7064285714285714,2320.1500651041665,20.142857142857142,0.015830756402559893,65.51917133415367
2017-02-12,999.1810302734376,422085.0,100.9066670735677,320.8840026855469,30.0,1227.7333577473958,0.7110714285714286,2324.2000325520835,20.0,-0.0052594454444507745,64.74911724009534
2017-02-13,990.6420288085938,438861.25,100.95999908447266,320.8840026855469,30.0,1224.4000244140625,0.7157142857142857,2328.25,20.428571428571427,-0.008582726834247429,62.646338017585386
2017-02-14,1004.5499877929688,455637.5,101.25,320.8840026855469,30.0,1223.9000244140625,0.7203571428571429,2337.580078125,20.857142857142858,0.013941699990017325,57.064649426886845
2017-02-15,1007.47998046875,472413.75,101.18000030517578,320.8840026855469,30.0,1231.699951171875,0.725,2349.25,21.285714285714285,0.0029124762485075646,54.08367289779954
2017-02-16,1027.43994140625,489190.0,100.44000244140624,320.8840026855469,30.0,1240.0,0.7296428571428571,2347.219970703125,21.714285714285715,0.019618070354985556,53.50407766363644
2017-02-17,1046.2099609375,492880.75,100.9499969482422,320.8840026855469,30.0,1237.5999755859375,0.7342857142857143,2351.159912109375,22.142857142857142,0.018103858479592574,53.64117434683066
2017-02-18,1054.4200439453125,496571.5,101.05499839782716,320.8840026855469,30.0,1237.5749816894531,0.7389285714285715,2354.7149047851562,22.571428571428573,0.007816821423608265,52.629565418980064
2017-02-19,1047.8699951171875,500262.25,101.15999984741212,320.8840026855469,30.0,1237.5499877929688,0.7435714285714285,2358.2698974609375,23.0,-0.006231366653728313,54.887218700581364
2017-02-20,1079.97998046875,503953.0,101.26500129699708,320.8840026855469,30.0,1237.5249938964844,0.7482142857142857,2361.8248901367188,23.571428571428573,0.03018297661805735,59.04087867786736
2017-02-21,1115.300048828125,525677.75,101.37000274658205,320.8840026855469,30.0,1237.5,0.7528571428571429,2365.3798828125,24.142857142857142,0.03218096643729992,61.07995455292999
2017-02-22,1117.43994140625,547402.5,101.33000183105467,320.8840026855469,30.0,1232.0,0.7575000000000001,2362.820068359375,24.714285714285715,0.0019168315546742576,61.146969138793345
2017-02-23,1166.719970703125,569127.25,101.0500030517578,320.8840026855469,30.0,1250.199951171875,0.7621428571428571,2363.81005859375,25.285714285714285,0.043156065604358626,88.38735710286744
2017-02-24,1173.6800537109375,590852.0,101.08999633789062,320.8840026855469,30.0,1256.9000244140625,0.7667857142857143,2367.340087890625,25.857142857142858,0.005947789654449995,90.98093115330005
2017-02-25,1143.8399658203125,578678.25,101.10332997639973,320.8840026855469,30.0,1257.0666910807292,0.7714285714285715,2368.1433919270835,26.428571428571427,-0.025753164457221128,79.0654669012846
2017-02-26,1165.199951171875,566504.5,101.11666361490884,320.8840026855469,30.0,1257.2333577473958,0.7760714285714286,2368.9466959635415,27.0,0.01850171104290626,82.44113244020213
2017-02-27,1179.969970703125,554330.75,101.12999725341795,320.8840026855469,30.0,1257.4000244140625,0.7807142857142857,2369.75,27.714285714285715,0.012596285399297639,86.11636927417479
2017-02-28,1179.969970703125,542157.0,101.12000274658205,320.8840026855469,30.0,1252.5999755859375,0.7853571428571429,2363.639892578125,28.428571428571427,0.0,85.33839680335461
2017-03-01,1222.5,529082.25,101.77999877929688,320.8840026855469,30.0,1248.9000244140625,0.79,2395.9599609375,29.142857142857142,0.03540895276981042,87.35576800726143
2017-03-02,1251.010009765625,516007.5,102.1999969482422,320.8840026855469,30.0,1231.9000244140625,0.7935483870967742,2381.919921875,29.857142857142858,0.02305329049724388,87.72056866946602
2017-03-03,1274.989990234375,502932.75,101.54000091552734,320.8840026855469,30.0,1225.5,0.7970967741935484,2383.1201171875,30.571428571428573,0.018987094918869202,87.93271647866605
2017-03-04,1255.1500244140625,489858.0,101.57333374023438,320.8840026855469,30.0,1225.1666666666667,0.8006451612903226,2380.5167643229165,31.285714285714285,-0.015683220977968794,82.0460202349966
2017-03-05,1267.1199951171875,498951.75,101.6066665649414,320.8840026855469,30.0,1224.8333333333333,0.8041935483870968,2377.9134114583335,32.0,0.00949149811352054,84.40725747436643
2017-03-06,1272.8299560546875,508045.5,101.63999938964844,320.8840026855469,30.0,1224.5,0.807741935483871,2375.31005859375,31.142857142857142,0.00449612840115088,82.99851490422073
2017-03-07,1223.5400390625,517139.25,101.80999755859376,320.8840026855469,30.0,1215.0999755859375,0.8112903225806452,2368.389892578125,30.285714285714285,-0.039494404934135224,67.67587928679472
2017-03-08,1150.0,526233.0,102.06999969482422,320.8840026855469,30.0,1208.5,0.8148387096774193,2362.97998046875,29.428571428571427,-0.06198638601041199,54.31167591725679
2017-03-09,1188.489990234375,500294.5,101.8499984741211,320.8840026855469,30.0,1202.4000244140625,0.8183870967741936,2364.8701171875,28.571428571428573,0.032921643223535656,52.967640504482254
2017-03-10,1116.719970703125,474356.0,101.25,320.8840026855469,30.0,1200.699951171875,0.8219354838709678,2372.60009765625,27.714285714285715,-0.062287794611083476,43.401287508127886
2017-03-11,1175.8299560546875,448417.5,101.29333241780598,320.8840026855469,30.0,1201.2666422526042,0.825483870967742,2372.8900553385415,26.857142857142858,0.05157845284233942,53.47060982993797
2017-03-12,1221.3800048828125,422479.0,101.33666483561197,320.8840026855469,30.0,1201.8333333333333,0.8290322580645162,2373.1800130208335,26.0,0.03800712718862541,55.79104245483516
2017-03-13,1231.9200439453125,465460.75,101.37999725341795,320.8840026855469,30.0,1202.4000244140625,0.8325806451612904,2373.469970703125,26.0,0.008592592591656786,55.402125282339824
2017-03-14,1240.0,508442.5,101.6999969482422,320.8840026855469,30.0,1201.9000244140625,0.8361290322580646,2365.449951171875,26.0,0.006537416006712844,56.13917081757237
2017-03-15,1249.6099853515625,551424.25,100.73999786376952,320.8840026855469,30.0,1200.0999755859375,0.8396774193548387,2385.260009765625,26.0,0.0077201112927306964,52.97265216228538
2017-03-16,1187.81005859375,594406.0,100.2699966430664,320.8840026855469,30.0,1226.5,0.8432258064516129,2381.3798828125,26.0,-0.05072016609052072,43.54153256590273
2017-03-17,1100.22998046875,573964.0,100.3000030517578,320.8840026855469,30.0,1229.800048828125,0.8467741935483871,2378.25,26.0,-0.07659209371416738,34.195481224907226
2017-03-18,973.8179931640624,553522.0,100.33666992187499,320.8840026855469,30.0,1231.0666910807292,0.8503225806451613,2376.6566569010415,26.0,-0.1220500892407302,28.669253252823367
2017-03-19,1036.739990234375,533080.0,100.37333679199219,320.8840026855469,30.0,1232.3333333333333,0.8538709677419355,2375.0633138020835,26.0,0.06261202328713968,33.78528081429246
2017-03-20,1054.22998046875,512638.0,100.41000366210938,320.8840026855469,30.0,1233.5999755859375,0.8574193548387097,2373.469970703125,25.571428571428573,0.016729458954285712,34.86535372526403
2017-03-21,1120.5400390625,519576.0,99.80999755859376,320.8840026855469,30.0,1246.0999755859375,0.8609677419354839,2344.02001953125,25.142857142857142,0.061000122725365626,43.033047315194636
2017-03-22,1049.1400146484375,526514.0,99.68000030517578,320.8840026855469,30.0,1249.300048828125,0.864516129032258,2348.449951171875,24.714285714285715,-0.06583995192109933,43.1579907946782
2017-03-23,1038.5899658203125,533452.0,99.76000213623048,320.8840026855469,30.0,1246.9000244140625,0.8680645161290322,2345.9599609375,24.285714285714285,-0.010106803783773714,39.43062189014046
2017-03-24,937.52001953125,540390.0,99.62999725341795,320.8840026855469,30.0,1248.199951171875,0.8716129032258065,2343.97998046875,23.857142857142858,-0.10238115832507738,37.86605435125811
2017-03-25,972.7789916992188,543781.75,99.47666422526041,320.8840026855469,30.0,1250.5999755859375,0.8751612903225807,2343.183349609375,23.428571428571427,0.036918803491548365,35.79214806836434
2017-03-26,966.7249755859376,547173.5,99.32333119710287,320.8840026855469,30.0,1253.0,0.8787096774193549,2342.38671875,23.0,-0.006242870215820764,31.13881680530163
2017-03-27,1045.77001953125,550565.25,99.16999816894533,320.8840026855469,30.0,1255.4000244140625,0.8822580645161291,2341.590087890625,23.0,0.0785947087867761,37.4828857751488
2017-03-28,1047.1500244140625,553957.0,99.70999908447266,320.8840026855469,30.0,1255.300048828125,0.8858064516129033,2358.570068359375,23.0,0.0013187365535516804,36.91446156720954
2017-03-29,1039.969970703125,541165.5,100.0,320.8840026855469,30.0,1253.4000244140625,0.8893548387096775,2361.1298828125,23.0,-0.006880373004662187,35.72813660533002
2017-03-30,1026.4300537109375,528374.0,100.41000366210938,320.8840026855469,30.0,1245.0,0.8929032258064517,2368.06005859375,23.0,-0.013105023821427681,38.24090252657487
2017-03-31,1071.7900390625,515582.5,100.3499984741211,320.8840026855469,30.0,1247.300048828125,0.8964516129032258,2362.719970703125,23.0,0.043243369791162264,47.79183416521038
2017-04-01,1080.5,502791.0,100.41333262125652,320.8840026855469,30.0,1248.4667154947917,0.9,2361.4266764322915,23.0,0.008093712582577179,60.1356720767563
2017-04-02,1102.1700439453125,521397.5,100.47666676839192,320.8840026855469,30.0,1249.6333821614583,0.9003333333333333,2360.1333821614585,23.0,0.019857106712706095,56.74511510424165
2017-04-03,1143.81005859375,540004.0,100.54000091552734,320.8840026855469,30.0,1250.800048828125,0.9006666666666667,2358.840087890625,22.857142857142858,0.03708384279737139,58.79670974477987
2017-04-04,1133.25,558610.5,100.54000091552734,320.8840026855469,30.0,1255.0,0.901,2360.159912109375,22.714285714285715,-0.00927523563605931,51.40157188198043
2017-04-05,1124.780029296875,577217.0,100.55999755859376,320.8840026855469,30.0,1245.4000244140625,0.9013333333333333,2352.949951171875,22.571428571428573,-0.007502123814714591,59.68531778954996
2017-04-06,1182.6800537109375,555296.0,100.66999816894533,320.8840026855469,30.0,1250.300048828125,0.9016666666666667,2357.489990234375,22.428571428571427,0.05019560806332238,66.4547256876593
2017-04-07,1176.9000244140625,533375.0,101.18000030517578,320.8840026855469,30.0,1254.300048828125,0.902,2355.5400390625,22.285714285714285,-0.00489921144156862,84.94107949884435
2017-04-08,1175.949951171875,511454.0,101.12666575113933,320.8840026855469,30.0,1253.2333577473958,0.9023333333333333,2356.0799967447915,22.142857142857142,-0.0008075936023825001,82.95670401376901
2017-04-09,1187.8699951171875,489533.0,101.07333119710286,320.8840026855469,30.0,1252.1666666666667,0.9026666666666667,2356.6199544270835,22.0,0.010085493189348422,85.20237840778812
2017-04-10,1187.1300048828125,479530.25,101.0199966430664,320.8840026855469,30.0,1251.0999755859375,0.903,2357.159912109375,22.0,-0.0006231496912175624,79.97452987692029
2017-04-11,1205.010009765625,469527.5,100.70999908447266,320.8840026855469,30.0,1271.199951171875,0.9033333333333333,2353.780029296875,22.0,0.014949240225947288,81.28416139977733
2017-04-12,1200.3699951171875,459524.75,100.77999877929688,320.8840026855469,30.0,1275.300048828125,0.9036666666666667,2344.929931640625,22.0,-0.0038580352329780727,82.11081433113314
2017-04-13,1169.280029296875,449522.0,100.55999755859376,320.8840026855469,30.0,1285.9000244140625,0.904,2328.949951171875,22.0,-0.026241638711645643,76.71989058386477
2017-04-14,1167.5400390625,454444.0,100.49499893188478,320.8840026855469,30.0,1286.7750244140625,0.9043333333333333,2333.9649658203125,22.0,-0.001489195149852973,71.40236947944578
2017-04-15,1172.52001953125,459366.0,100.43000030517578,320.8840026855469,30.0,1287.6500244140625,0.9046666666666667,2338.97998046875,22.0,0.004256290746533749,70.91742447197814
2017-04-16,1182.93994140625,464288.0,100.3650016784668,320.8840026855469,30.0,1288.5250244140625,0.905,2343.9949951171875,22.0,0.008847520245841664,69.34978327278853
2017-04-17,1193.9100341796875,469210.0,100.3000030517578,320.8840026855469,30.0,1289.4000244140625,0.9053333333333333,2349.010009765625,22.285714285714285,0.009230848207914503,64.06985234880923
2017-04-18,1211.6700439453125,505066.5,99.5,320.8840026855469,30.0,1291.699951171875,0.9056666666666667,2342.18994140625,22.571428571428573,0.014765945740239381,71.16713355699258
2017-04-19,1210.2900390625,540923.0,99.73999786376952,320.8840026855469,30.0,1281.4000244140625,0.906,2338.169921875,22.857142857142858,-0.001139577024277243,73.99942168252015
2017-04-20,1229.0799560546875,576779.5,99.77999877929688,320.8840026855469,30.0,1281.9000244140625,0.9063333333333333,2355.840087890625,23.142857142857142,0.015405853693441088,66.68580599394565
2017-04-21,1222.050048828125,612636.0,99.9800033569336,320.8840026855469,30.0,1287.4000244140625,0.9066666666666667,2348.68994140625,23.428571428571427,-0.005736069884235737,66.09168548320434
2017-04-22,1231.7099609375,604526.75,99.68333435058594,320.8840026855469,30.0,1283.5333658854167,0.907,2357.1765950520835,23.714285714285715,0.007873599679878615,68.71144333224645
2017-04-23,1207.2099609375,596417.5,99.38666534423828,320.8840026855469,30.0,1279.6667073567708,0.9073333333333333,2365.6632486979165,24.0,-0.020091536367346584,55.98465165929947
2017-04-24,1250.1500244140625,588308.25,99.08999633789062,320.8840026855469,30.0,1275.800048828125,0.9076666666666667,2374.14990234375,25.142857142857142,0.03495168393262307,65.46277504486739
