Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Date,,,,,
2016-01-01,434.3340148925781,436.2460021972656,427.5150146484375,430.72100830078125,36278900
2016-01-02,433.43798828125,436.06201171875,431.8699951171875,434.62200927734375,30096600
2016-01-03,430.010986328125,433.7430114746094,424.70599365234375,433.5780029296875,39633800
2016-01-04,433.09100341796875,434.5169982910156,429.0840148925781,430.0610046386719,38477500
2016-01-05,431.9599914550781,434.1820068359375,429.6759948730469,433.0690002441406,34522600
2016-01-06,429.1050109863281,431.8559875488281,426.34100341796875,431.8559875488281,34042500
2016-01-07,458.0480041503906,458.7659912109375,429.0769958496094,430.010986328125,87562200
2016-01-08,453.2300109863281,462.9339904785156,447.93798828125,457.5379943847656,56993000
2016-01-09,447.6109924316406,454.6400146484375,446.8890075683594,453.38299560546875,32278000
2016-01-10,447.9909973144531,448.3089904785156,440.35101318359375,448.2380065917969,35995900
2016-01-11,448.4280090332031,450.6619873046875,443.8550109863281,448.697998046875,40450000
2016-01-12,435.69000244140625,448.1820068359375,435.69000244140625,448.1820068359375,115607000
2016-01-13,432.3710021972656,435.1860046386719,424.4429931640625,434.6650085449219,173888000
2016-01-14,430.3059997558594,433.3240051269531,427.8450012207031,432.2879943847656,43945500
2016-01-15,364.33099365234375,430.2550048828125,364.33099365234375,430.2550048828125,153351008
2016-01-16,387.5360107421875,390.5570068359375,354.91400146484375,365.072998046875,120352000
2016-01-17,382.29901123046875,390.9649963378906,380.0920104980469,387.1520080566406,45319600
2016-01-18,387.1679992675781,388.10400390625,376.6650085449219,381.7330017089844,54403900
2016-01-19,380.14898681640625,387.7300109863281,378.97198486328125,387.0260009765625,46819800
2016-01-20,420.2300109863281,425.2669982910156,376.5989990234375,379.739990234375,121720000
2016-01-21,410.2619934082031,422.87701416015625,406.29998779296875,419.6319885253906,68338000
2016-01-22,382.49200439453125,410.4100036621094,375.2820129394531,409.7510070800781,91546600
2016-01-23,387.4909973144531,394.5429992675781,381.9809875488281,382.4339904785156,56247400
2016-01-24,402.97100830078125,405.4849853515625,387.510009765625,388.10198974609375,54824800
2016-01-25,391.72601318359375,402.3169860839844,388.5539855957031,402.3169860839844,59062400
2016-01-26,392.15301513671875,397.7659912109375,390.57501220703125,392.00201416015625,58147000
